"source_id";"date";"description";"pollutant_ppm";"biological";"results"
"KiRu26146224";"2021-04-05 10:27:00";"Bacteria: E. coli";0.0;47.6392;"Contaminated: Biological"
"KiAm22256224";"2021-04-05 11:09:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"SoRu35366224";"2021-04-05 11:10:00";"Inorganic contaminants: Lead";5.01778;0.0;"Contaminated: Chemical"
"KiAm21986224";"2021-04-05 11:17:00";"Bacteria: Giardia Lamblia";0.0;495.898;"Contaminated: Biological"
"AkRu05474224";"2021-04-05 11:35:00";"Inorganic contaminants: Copper, Zinc, Cadmium, Chromium";1.71755;0.0;"Contaminated: Chemical"
"AkHa00636224";"2021-04-05 12:37:00";"Clean";0.0356588;9.15753e-05;"Clean"
"SoBa31678224";"2021-04-05 13:03:00";"Inorganic contaminants: Copper, Lead, Mercury, Zinc";8.92228;0.0;"Contaminated: Chemical"
"SoRu35728224";"2021-04-05 13:14:00";"Bacteria: Giardia Lamblia";0.0;495.898;"Contaminated: Biological"
"KiAm22129224";"2021-04-05 14:24:00";"Clean";0.0810325;8.89955e-05;"Clean"
"AkLu01797224";"2021-04-05 14:43:00";"Clean";0.0309988;7.02518e-05;"Clean"
"AkRu05562224";"2021-04-05 14:47:00";"Inorganic contaminants: Selenium";4.49283;0.0;"Contaminated: Chemical"
"KiHa22800224";"2021-04-05 14:48:00";"Inorganic contaminants: Copper, Barium, Arsenic, Cadmium";7.06242;0.0;"Contaminated: Chemical"
"KiMr24546224";"2021-04-05 14:52:00";"Inorganic contaminants: Arsenic, Arsenic, Barium, Mercury";2.31081;0.0;"Contaminated: Chemical"
"KiHa22965224";"2021-04-05 14:59:00";"Inorganic contaminants: Mercury, Mercury, Copper, Barium";8.61989;0.0;"Contaminated: Chemical"
"AkRu08067224";"2021-04-05 15:35:00";"Inorganic contaminants: Cadmium, Arsenic";8.95668;0.0;"Contaminated: Chemical"
"AkRu07395224";"2021-04-05 15:43:00";"Inorganic contaminants: Zinc";9.91696;0.0;"Contaminated: Chemical"
"KiAm22376224";"2021-04-05 15:57:00";"Virus: Hepatitis A Virus";0.0;96.6341;"Contaminated: Biological"
"AkKi00847224";"2021-04-05 16:50:00";"Clean";0.0675067;8.42725e-05;"Clean"
"HaZa21811224";"2021-04-08 09:03:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"HaDj16672224";"2021-04-08 09:11:00";"Inorganic contaminants: Zinc";1.21352;0.0;"Contaminated: Chemical"
"HaRu17229224";"2021-04-08 10:20:00";"Virus: Hepatitis A Virus";0.0;96.6341;"Contaminated: Biological"
"HaSe21336224";"2021-04-08 11:06:00";"Clean";0.0690773;1.06073e-05;"Clean"
"SoIl32692224";"2021-04-08 11:15:00";"Clean";0.0787533;2.18731e-07;"Clean"
"AkRu05008224";"2021-04-08 11:17:00";"Clean";0.0613533;6.92718e-05;"Clean"
"SoRu39370224";"2021-04-08 11:24:00";"Inorganic contaminants: Zinc";8.14696;0.0;"Contaminated: Chemical"
"AkRu05335224";"2021-04-08 11:32:00";"Clean";0.0298232;4.5703e-05;"Clean"
"KiRu28003224";"2021-04-08 11:55:00";"Inorganic contaminants: Silver";2.76145;0.0;"Contaminated: Chemical"
"SoMa34275224";"2021-04-08 11:59:00";"Inorganic contaminants: Mercury, Cadmium, Arsenic";6.48592;0.0;"Contaminated: Chemical"
"AkHa00671224";"2021-04-08 12:08:00";"Clean";0.0993179;2.06993e-05;"Clean"
"KiMr24661224";"2021-04-08 12:11:00";"Parasite: Cryptosporidium";0.0;485.162;"Contaminated: Biological"
"AmRu15781224";"2021-04-08 12:22:00";"Inorganic contaminants: Selenium, Selenium, Barium, Arsenic";4.83086;0.0;"Contaminated: Chemical"
"KiMr24369224";"2021-04-08 12:41:00";"Inorganic contaminants: Silver, Silver, Barium, Lead";7.3314;0.0;"Contaminated: Chemical"
"KiHa23187224";"2021-04-08 13:00:00";"Inorganic contaminants: Barium, Chromium, Arsenic, Chromium";8.8562;0.0;"Contaminated: Chemical"
"AkRu05275224";"2021-04-08 13:21:00";"Inorganic contaminants: Barium, Zinc";9.86517;0.0;"Contaminated: Chemical"
"AkRu08205224";"2021-04-08 13:39:00";"Clean";0.0811953;6.63876e-05;"Clean"
"KiRu27044224";"2021-04-08 13:56:00";"Bacteria: E. coli";0.0;12.4353;"Contaminated: Biological"
"AkRu04017224";"2021-04-08 14:20:00";"Inorganic contaminants: Silver, Arsenic, Lead";3.86052;0.0;"Contaminated: Chemical"
"HaRu20853224";"2021-04-08 14:28:00";"Clean";0.0816668;6.984e-05;"Clean"
"KiHa23258224";"2021-04-08 15:48:00";"Inorganic contaminants: Chromium, Zinc";4.65177;0.0;"Contaminated: Chemical"
"HaYa21611224";"2021-04-08 15:57:00";"Inorganic contaminants: Arsenic, Silver";8.49948;0.0;"Contaminated: Chemical"
"AkRu03196224";"2021-04-08 15:59:00";"Inorganic contaminants: Barium";1.19179;0.0;"Contaminated: Chemical"
"AkRu05593224";"2021-04-08 16:29:00";"Clean";0.0626947;5.00375e-05;"Clean"
"KiRu27007224";"2021-04-09 09:20:00";"Inorganic contaminants: Mercury, Mercury";4.99361;0.0;"Contaminated: Chemical"
"HaRu18065224";"2021-04-09 09:25:00";"Virus: Hepatitis A Virus";0.0;96.6341;"Contaminated: Biological"
"SoKo33058224";"2021-04-09 09:28:00";"Parasite: Cryptosporidium";0.0;485.162;"Contaminated: Biological"
"KiIs23883224";"2021-04-09 10:01:00";"Clean";0.0887975;4.06673e-05;"Clean"
"SoRu35097224";"2021-04-09 10:02:00";"Inorganic contaminants: Lead, Arsenic, Copper";3.24361;0.0;"Contaminated: Chemical"
"HaRu17973224";"2021-04-09 10:18:00";"Inorganic contaminants: Silver";7.82642;0.0;"Contaminated: Chemical"
"KiRu29882224";"2021-04-09 10:39:00";"Inorganic contaminants: Cadmium, Lead, Silver";1.77339;0.0;"Contaminated: Chemical"
"HaRu19912224";"2021-04-09 11:10:00";"Bacteria: Shigella";0.0;318.664;"Contaminated: Biological"
"AkRu08020224";"2021-04-09 11:10:00";"Inorganic contaminants: Arsenic, Mercury";7.74122;0.0;"Contaminated: Chemical"
"HaSe21216224";"2021-04-09 11:18:00";"Clean";0.0813016;5.32243e-05;"Clean"
"HaYa21577224";"2021-04-09 11:21:00";"Inorganic contaminants: Zinc, Arsenic";6.64577;0.0;"Contaminated: Chemical"
"AkRu03092224";"2021-04-09 12:03:00";"Inorganic contaminants: Cadmium, Lead, Zinc, Mercury";2.45983;0.0;"Contaminated: Chemical"
"HaRu17606224";"2021-04-09 12:21:00";"Inorganic contaminants: Silver, Mercury";6.37381;0.0;"Contaminated: Chemical"
"AkRu04442224";"2021-04-09 12:35:00";"Clean";0.0822697;4.41192e-05;"Clean"
"KiRu25457224";"2021-04-09 12:37:00";"Bacteria: Shigella";0.0;318.664;"Contaminated: Biological"
"AkHa00525224";"2021-04-09 12:41:00";"Inorganic contaminants: Lead";6.85168;0.0;"Contaminated: Chemical"
"HaYa21475224";"2021-04-09 12:55:00";"Inorganic contaminants: Cadmium, Cadmium";2.74753;0.0;"Contaminated: Chemical"
"HaRu20017224";"2021-04-09 13:38:00";"Inorganic contaminants: Mercury, Arsenic";1.31034;0.0;"Contaminated: Chemical"
"SoMa34240224";"2021-04-09 14:24:00";"Inorganic contaminants: Copper";3.34421;0.0;"Contaminated: Chemical"
"KiRu27505224";"2021-04-09 14:26:00";"Clean";0.0314116;6.09234e-05;"Clean"
"KiHa23052224";"2021-04-09 14:28:00";"Bacteria: Salmonella";0.0;267.371;"Contaminated: Biological"
"KiAm21985224";"2021-04-09 15:02:00";"Clean";0.095455;7.22591e-05;"Clean"
"SoMa34286224";"2021-04-09 15:12:00";"Inorganic contaminants: Chromium, Silver";4.42724;0.0;"Contaminated: Chemical"
"AkRu06513224";"2021-04-09 15:14:00";"Inorganic contaminants: Lead, Cadmium";8.61318;0.0;"Contaminated: Chemical"
"KiRu27412224";"2021-04-09 15:20:00";"Clean";0.0878954;7.85255e-05;"Clean"
"HaRu19898224";"2021-04-09 15:24:00";"Bacteria: E. coli";0.0;19.2586;"Contaminated: Biological"
"HaRu17296224";"2021-04-09 15:34:00";"Inorganic contaminants: Arsenic, Lead, Mercury";8.92215;0.0;"Contaminated: Chemical"
"KiMr25102224";"2021-04-09 15:55:00";"Inorganic contaminants: Copper";8.26637;0.0;"Contaminated: Chemical"
"KiRu29330224";"2021-04-09 16:11:00";"Clean";0.0658889;7.58503e-05;"Clean"
"AkHa00643224";"2021-04-09 16:37:00";"Virus: Hepatitis A Virus";0.0;96.6341;"Contaminated: Biological"
"KiRu29558224";"2021-04-09 16:57:00";"Clean";0.0188897;4.36751e-05;"Clean"
"SoRu35734224";"2021-04-10 09:13:00";"Inorganic contaminants: Chromium, Selenium, Barium, Chromium";1.50827;0.0;"Contaminated: Chemical"
"AkRu06812224";"2021-04-10 09:20:00";"Clean";0.0590045;9.08243e-05;"Clean"
"SoRu34860224";"2021-04-10 09:26:00";"Inorganic contaminants: Silver, Mercury";9.65538;0.0;"Contaminated: Chemical"
"AkRu07163224";"2021-04-10 09:28:00";"Inorganic contaminants: Zinc";2.20895;0.0;"Contaminated: Chemical"
"KiMr24311224";"2021-04-10 09:48:00";"Bacteria: Giardia Lamblia";0.0;495.898;"Contaminated: Biological"
"AkLu02018224";"2021-04-10 10:25:00";"Inorganic contaminants: Copper, Barium";7.11861;0.0;"Contaminated: Chemical"
"AkRu07160224";"2021-04-10 10:37:00";"Clean";0.0649293;2.30963e-05;"Clean"
"KiRu26750224";"2021-04-10 10:39:00";"Clean";0.0759875;4.30086e-05;"Clean"
"AkHa00728224";"2021-04-10 11:04:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"AkRu05753224";"2021-04-10 11:25:00";"Clean";0.0387684;4.5754e-05;"Clean"
"KiAm22464224";"2021-04-10 11:39:00";"Clean";0.0143679;9.97441e-05;"Clean"
"AkRu03148224";"2021-04-10 12:23:00";"Clean";0.0910013;6.14588e-05;"Clean"
"KiRu25767224";"2021-04-10 12:51:00";"Inorganic contaminants: Copper, Silver, Arsenic, Arsenic";3.92854;0.0;"Contaminated: Chemical"
"KiRu29030224";"2021-04-10 13:54:00";"Inorganic contaminants: Barium";6.35249;0.0;"Contaminated: Chemical"
"SoCh32252224";"2021-04-10 13:55:00";"Bacteria: Shigella";0.0;318.664;"Contaminated: Biological"
"HaRu17029224";"2021-04-10 14:08:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"AkRu02826224";"2021-04-10 14:14:00";"Inorganic contaminants: Mercury";5.91061;0.0;"Contaminated: Chemical"
"AmAm09710224";"2021-04-10 14:23:00";"Clean";0.0126685;8.06161e-06;"Clean"
"KiMr24555224";"2021-04-10 14:41:00";"Inorganic contaminants: Silver, Mercury";5.86131;0.0;"Contaminated: Chemical"
"AkRu08714224";"2021-04-10 14:46:00";"Clean";0.0326593;5.59317e-05;"Clean"
"AmRu13266224";"2021-04-10 15:06:00";"Clean";0.0436547;5.54734e-05;"Clean"
"SoRu35631224";"2021-04-10 15:15:00";"Inorganic contaminants: Mercury";7.91758;0.0;"Contaminated: Chemical"
"AkRu08327224";"2021-04-10 15:22:00";"Clean";0.0902201;9.57224e-06;"Clean"
"KiRu28187224";"2021-04-10 16:23:00";"Bacteria: Salmonella";0.0;267.371;"Contaminated: Biological"
"AkRu04168224";"2021-04-10 16:39:00";"Inorganic contaminants: Cadmium, Barium";4.22663;0.0;"Contaminated: Chemical"
"HaRu17048224";"2021-04-10 16:45:00";"Virus: Enteroviruses";0.0;262.668;"Contaminated: Biological"
"AkRu05564224";"2021-04-11 09:02:00";"Clean";0.0859894;8.14409e-05;"Clean"
"KiHa23368224";"2021-04-11 09:13:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"SoRu39400224";"2021-04-11 09:14:00";"Inorganic contaminants: Lead";7.17897;0.0;"Contaminated: Chemical"
"KiAm22627224";"2021-04-11 09:17:00";"Parasite: Cryptosporidium";0.0;485.162;"Contaminated: Biological"
"AmPw12596224";"2021-04-11 09:18:00";"Clean";0.097513;7.84877e-05;"Clean"
"KiRu27482224";"2021-04-11 09:27:00";"Clean";0.0818537;4.8116e-05;"Clean"
"AkRu02954224";"2021-04-11 09:47:00";"Bacteria: Giardia Lamblia";0.0;495.898;"Contaminated: Biological"
"AkRu05897224";"2021-04-11 09:57:00";"Parasite: Cryptosporidium";0.0;485.162;"Contaminated: Biological"
"AmRu13741224";"2021-04-11 10:13:00";"Clean";0.0894686;5.11675e-06;"Clean"
"SoCh32246224";"2021-04-11 10:20:00";"Clean";0.0580885;8.12358e-05;"Clean"
"AkHa00514224";"2021-04-11 12:11:00";"Clean Bacteria: Giardia Lamblia";0.0305404;22.0255;"Clean"
"HaDj16719224";"2021-04-11 12:30:00";"Inorganic contaminants: Silver";9.14833;0.0;"Contaminated: Chemical"
"KiRu28855224";"2021-04-11 12:38:00";"Clean";0.078255;1.0436e-05;"Clean"
"KiAm22281224";"2021-04-11 13:19:00";"Virus: Enteroviruses";0.0;262.668;"Contaminated: Biological"
"KiAm21928224";"2021-04-11 13:19:00";"Bacteria: Giardia Lamblia";0.0;495.898;"Contaminated: Biological"
"SoRu37321224";"2021-04-11 13:55:00";"Inorganic contaminants: Cadmium, Arsenic, Lead";3.38752;0.0;"Contaminated: Chemical"
"AkRu07698224";"2021-04-11 13:55:00";"Clean";0.0332104;7.96941e-05;"Clean"
"HaYa21450224";"2021-04-11 14:22:00";"Inorganic contaminants: Arsenic, Selenium, Mercury";7.32325;0.0;"Contaminated: Chemical"
"SoRu34864224";"2021-04-11 14:40:00";"Inorganic contaminants: Barium, Lead";1.13482;0.0;"Contaminated: Chemical"
"AkLu01928224";"2021-04-11 14:56:00";"Clean";0.0934957;6.71624e-05;"Clean"
"AkRu08319224";"2021-04-11 15:05:00";"Inorganic contaminants: Arsenic, Chromium, Lead, Mercury";4.22521;0.0;"Contaminated: Chemical"
"KiIs23710224";"2021-04-11 15:18:00";"Virus: Enteroviruses";0.0;262.668;"Contaminated: Biological"
"AmRu14844224";"2021-04-11 15:25:00";"Clean";0.0602115;9.67299e-05;"Clean"
"AkLu02394224";"2021-04-11 15:33:00";"Bacteria: E. coli";0.0;8.98742;"Contaminated: Biological"
"SoRu36007224";"2021-04-11 16:19:00";"Virus: Hepatitis A Virus";0.0;96.6341;"Contaminated: Biological"
"AmDa11986224";"2021-04-11 16:22:00";"Inorganic contaminants: Arsenic, Chromium";1.42735;0.0;"Contaminated: Chemical"
"AkRu03189224";"2021-04-11 16:25:00";"Clean";0.0882421;8.21621e-05;"Clean"
"KiAm22233224";"2021-04-11 16:59:00";"Inorganic contaminants: Arsenic, Mercury";1.63535;0.0;"Contaminated: Chemical"
"KiRu26439224";"2021-04-12 09:28:00";"Inorganic contaminants: Chromium";9.6739;0.0;"Contaminated: Chemical"
"SoKo33321224";"2021-04-12 09:30:00";"Inorganic contaminants: Copper, Copper";5.0324;0.0;"Contaminated: Chemical"
"AmRu13674224";"2021-04-12 09:38:00";"Clean";0.0790283;2.0621e-05;"Clean"
"HaRu17464224";"2021-04-12 09:49:00";"Bacteria: E. coli";0.0;37.1611;"Contaminated: Biological"
"SoRu37858224";"2021-04-12 10:19:00";"Virus: Hepatitis A Virus";0.0;96.6341;"Contaminated: Biological"
"AkRu06369224";"2021-04-12 10:20:00";"Parasite: Cryptosporidium";0.0;485.162;"Contaminated: Biological"
"HaDj16820224";"2021-04-12 10:21:00";"Inorganic contaminants: Zinc, Copper, Cadmium, Cadmium";1.88148;0.0;"Contaminated: Chemical"
"AmBe11234224";"2021-04-12 10:30:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"KiRu25798224";"2021-04-12 10:57:00";"Virus: Enteroviruses";0.0;262.668;"Contaminated: Biological"
"HaAm16156224";"2021-04-12 10:57:00";"Inorganic contaminants: Selenium, Mercury";7.31773;0.0;"Contaminated: Chemical"
"HaRu17642224";"2021-04-12 11:05:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"HaAm16080224";"2021-04-12 11:21:00";"Bacteria: E. coli";0.0;8.84346;"Contaminated: Biological"
"AkRu04196224";"2021-04-12 11:54:00";"Virus: Hepatitis A Virus";0.0;96.6341;"Contaminated: Biological"
"AmRu13539224";"2021-04-12 11:56:00";"Inorganic contaminants: Chromium, Zinc, Zinc";9.40174;0.0;"Contaminated: Chemical"
"KiRu28872224";"2021-04-12 12:03:00";"Inorganic contaminants: Barium, Chromium, Lead";1.22348;0.0;"Contaminated: Chemical"
"SoBa31449224";"2021-04-12 12:06:00";"Clean";0.0987915;5.66184e-05;"Clean"
"KiRu30169224";"2021-04-12 12:09:00";"Parasite: Cryptosporidium";0.0;485.162;"Contaminated: Biological"
"AmRu15648224";"2021-04-12 12:16:00";"Inorganic contaminants: Cadmium, Arsenic";9.78233;0.0;"Contaminated: Chemical"
"SoRu38590224";"2021-04-12 12:58:00";"Bacteria: E. coli";0.0;32.7339;"Contaminated: Biological"
"HaRu19544224";"2021-04-12 13:04:00";"Clean";0.0583979;2.12292e-05;"Clean"
"AkRu03153224";"2021-04-12 13:11:00";"Clean";0.0921544;3.62908e-05;"Clean"
"HaRu20196224";"2021-04-12 13:12:00";"Inorganic contaminants: Lead";5.2124;0.0;"Contaminated: Chemical"
"KiRu26460224";"2021-04-12 13:18:00";"Bacteria: E. coli";0.0;37.139;"Contaminated: Biological"
"AkRu05514224";"2021-04-12 13:25:00";"Inorganic contaminants: Silver";2.33075;0.0;"Contaminated: Chemical"
"SoRu36913224";"2021-04-12 13:34:00";"Parasite: Cryptosporidium";0.0;485.162;"Contaminated: Biological"
"HaRu17872224";"2021-04-12 13:36:00";"Inorganic contaminants: Copper";3.47663;0.0;"Contaminated: Chemical"
"KiAm22302224";"2021-04-12 13:53:00";"Inorganic contaminants: Selenium, Selenium";6.22873;0.0;"Contaminated: Chemical"
"KiHa22747224";"2021-04-12 14:45:00";"Inorganic contaminants: Chromium";4.59932;0.0;"Contaminated: Chemical"
"AkRu07403224";"2021-04-12 15:48:00";"Inorganic contaminants: Lead, Zinc, Zinc, Mercury";9.14698;0.0;"Contaminated: Chemical"
"AmAm09888224";"2021-04-12 15:53:00";"Clean";0.0468214;1.77664e-05;"Clean"
"AkRu08784224";"2021-04-12 15:56:00";"Clean";0.0792146;7.99597e-05;"Clean"
"KiRu28918224";"2021-04-15 09:31:00";"Bacteria: E. coli";0.0;37.4933;"Contaminated: Biological"
"KiRu30437224";"2021-04-15 09:40:00";"Inorganic contaminants: Lead, Barium, Cadmium";1.10914;0.0;"Contaminated: Chemical"
"SoIl32855224";"2021-04-15 11:25:00";"Inorganic contaminants: Zinc";9.8558;0.0;"Contaminated: Chemical"
"SoRu36398224";"2021-04-15 11:28:00";"Inorganic contaminants: Lead";4.99851;0.0;"Contaminated: Chemical"
"SoRu35969224";"2021-04-15 11:30:00";"Inorganic contaminants: Lead, Copper, Zinc";7.19687;0.0;"Contaminated: Chemical"
"HaRu17262224";"2021-04-15 11:47:00";"Inorganic contaminants: Lead, Barium, Copper, Cadmium";9.32576;0.0;"Contaminated: Chemical"
"KiRu28025224";"2021-04-15 12:36:00";"Bacteria: Shigella";0.0;318.664;"Contaminated: Biological"
"AkRu02937224";"2021-04-15 12:41:00";"Inorganic contaminants: Silver, Chromium, Selenium, Zinc";4.65143;0.0;"Contaminated: Chemical"
"HaRu17463224";"2021-04-15 12:43:00";"Bacteria: E. coli";0.0;26.0497;"Contaminated: Biological"
"AkRu04576224";"2021-04-15 13:31:00";"Inorganic contaminants: Selenium";2.08693;0.0;"Contaminated: Chemical"
"HaRu18039224";"2021-04-15 14:04:00";"Bacteria: E. coli";0.0;17.7685;"Contaminated: Biological"
"SoRu37547224";"2021-04-15 14:05:00";"Clean";0.090363;4.64992e-05;"Clean"
"HaDj16735224";"2021-04-15 14:19:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"AmRu15353224";"2021-04-15 14:20:00";"Clean";0.098901;9.26168e-05;"Clean"
"KiIs24221224";"2021-04-15 14:36:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"KiRu25386224";"2021-04-15 14:42:00";"Inorganic contaminants: Arsenic, Chromium, Copper, Mercury";1.67624;0.0;"Contaminated: Chemical"
"KiRu26359224";"2021-04-15 14:47:00";"Virus: Enteroviruses";0.0;262.668;"Contaminated: Biological"
"HaRu18053224";"2021-04-15 15:04:00";"Bacteria: Shigella";0.0;318.664;"Contaminated: Biological"
"AkRu04821224";"2021-04-15 15:31:00";"Clean";0.0244322;2.35866e-05;"Clean"
"AmRu15062224";"2021-04-15 15:33:00";"Bacteria: Shigella";0.0;318.664;"Contaminated: Biological"
"KiRu28788224";"2021-04-15 15:38:00";"Inorganic contaminants: Lead, Silver, Zinc";9.83318;0.0;"Contaminated: Chemical"
"HaDe16605224";"2021-04-15 15:44:00";"Virus: Enteroviruses";0.0;262.668;"Contaminated: Biological"
"HaRu18419224";"2021-04-15 15:48:00";"Inorganic contaminants: Chromium, Lead, Lead, Barium";7.15786;0.0;"Contaminated: Chemical"
"AkRu03754224";"2021-04-15 16:44:00";"Clean";0.0467763;4.00823e-05;"Clean"
"HaRu20350224";"2021-04-15 16:51:00";"Bacteria: Giardia Lamblia";0.0;495.898;"Contaminated: Biological"
"KiIs24146224";"2021-04-16 09:01:00";"Clean";0.0880363;2.96521e-05;"Clean"
"SoCh32004224";"2021-04-16 09:26:00";"Parasite: Cryptosporidium";0.0;485.162;"Contaminated: Biological"
"AkRu03390224";"2021-04-16 09:27:00";"Inorganic contaminants: Barium, Selenium, Selenium, Zinc";3.4001;0.0;"Contaminated: Chemical"
"KiMr24735224";"2021-04-16 10:02:00";"Inorganic contaminants: Mercury, Mercury";8.78061;0.0;"Contaminated: Chemical"
"SoRu34852224";"2021-04-16 10:24:00";"Inorganic contaminants: Silver, Barium, Mercury, Barium";9.04489;0.0;"Contaminated: Chemical"
"SoKo33383224";"2021-04-16 10:52:00";"Clean";0.0905389;2.80133e-05;"Clean"
"SoRu38010224";"2021-04-16 10:54:00";"Clean";0.0152751;5.11101e-05;"Clean"
"KiMr24724224";"2021-04-16 11:29:00";"Clean";0.0829437;7.15109e-05;"Clean"
"SoIl32569224";"2021-04-16 12:06:00";"Inorganic contaminants: Arsenic, Chromium, Barium";5.96472;0.0;"Contaminated: Chemical"
"AkRu08518224";"2021-04-16 12:24:00";"Inorganic contaminants: Barium";1.07751;0.0;"Contaminated: Chemical"
"HaDj16702224";"2021-04-16 13:07:00";"Virus: Hepatitis A Virus";0.0;96.6341;"Contaminated: Biological"
"HaRu20400224";"2021-04-16 13:31:00";"Inorganic contaminants: Zinc, Chromium";3.80289;0.0;"Contaminated: Chemical"
"SoIl32907224";"2021-04-16 14:07:00";"Clean";0.0321094;4.22415e-06;"Clean"
"AkHa00769224";"2021-04-16 14:12:00";"Clean";0.059259;6.58803e-06;"Clean"
"AkRu04481224";"2021-04-16 14:29:00";"Inorganic contaminants: Barium, Cadmium";4.30753;0.0;"Contaminated: Chemical"
"AmDa11998224";"2021-04-16 15:00:00";"Clean";0.0454942;2.02677e-05;"Clean"
"KiRu29245224";"2021-04-16 15:28:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"AkRu06505224";"2021-04-16 15:52:00";"Inorganic contaminants: Silver";3.64057;0.0;"Contaminated: Chemical"
"SoCh31955224";"2021-04-16 16:00:00";"Parasite: Cryptosporidium";0.0;485.162;"Contaminated: Biological"
"KiMr24664224";"2021-04-16 16:55:00";"Clean";0.0416038;8.15744e-05;"Clean"
"HaRu19472224";"2021-04-17 09:33:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"HaRu18000224";"2021-04-17 09:33:00";"Bacteria: E. coli";0.0;10.6933;"Contaminated: Biological"
"SoMa34538224";"2021-04-17 10:07:00";"Clean";0.0943711;4.70689e-05;"Clean"
"HaRu20030224";"2021-04-17 11:22:00";"Inorganic contaminants: Mercury, Cadmium";8.37685;0.0;"Contaminated: Chemical"
